product,link,store,CVS,rating,review
21plus炙烤香草雞胸條,https://www.ptt.cc/bbs/CVS/M.1720770143.A.E05.html,711,7-11,75,"運動完後到7-11開始尋覓蛋白質來源
原本要拿蒜香黑胡椒雞肉
結果眼角瞄到架上新的商品21plus炙烤香草雞胸條
果斷改買
但吃下去味道跟香草雞胸肉差異不大
沒有想像中炙烤的香味出來
不是很推（同品牌的椒麻雞胸肉真的好吃），但他鈉含量（426毫克）相比其他口味來說
確實算得上是低的
不失為一個選擇
最後以10元茶葉蛋結束這回合"
7-11 輕滷時蔬 / $32(i珍食購入),https://www.ptt.cc/bbs/CVS/M.1720779878.A.32A.html,7-11,7-11,72,"被包裝上寫的六種蔬菜吸引
想著可以花少少的錢吃到多種蔬菜還蠻不錯的
本來以為會是那種加熱滷味的滷汁口味
沒想到吃起來卻是像清淡版的薑母鴨？
吃起來還算不錯
不過是微波食品沒辦法期待它有現煮青菜的水準
高麗菜比例最高，蔬菜吃起來都偏軟爛
所以喜歡吃爽脆高麗菜的可以跳過
最讓我驚艷的反而是湯汁，味道很不錯
會讓人很想來碗白飯澆上去吃XD"
刺波起司蛋糕 氣泡雞尾酒 / 59元,https://www.ptt.cc/bbs/CVS/M.1720785755.A.5AE.html,全家,全家,70,"起司控看到架上有就隨手抓一瓶
不知道是不是不好賣
家裡附近的全家都只進一瓶的量
喝起來就是甜甜的草莓味
非螞蟻人應該可以直接pass
後韻會有淡淡的起司蛋糕味
很淡 真的很淡XD
酒精濃度4% 配鹽酥雞的小飲料
想嚐鮮可以試看看
現在任選3瓶79折
搭其他啤酒也不錯～
 
--"
哈尼午茉綠霜淇淋 隨買跨店取買二送二=24.5,https://www.ptt.cc/bbs/CVS/M.1720791684.A.9D3.html,全家,全家,85,"蜂蜜和茉莉綠茶的香味 滿正常的 不是刺鼻的香精味
因為是茉莉綠茶所以茶味很不明顯 蜂蜜的部分香氣大於甜味
味道有點像光泉的蜜茶飲料 但沒那麼甜
整體來說清爽不膩 好吃"
麻油雞飯糰/ $52,https://www.ptt.cc/bbs/CVS/M.1720806788.A.3EC.html,全家,全家,0,"吃過7-11、萊爾富的麻油雞飯糰，兩個都覺得還不錯吃 （個人更愛阜杭豆漿飯糰）
半夜來全家領錢，看到沒吃過的全家麻油雞飯糰，很好奇味道就買了
微波加熱後真的很香，放在機車前面都可聞到，但回家吃之後就是一場災難……
整個都是苦味！！！
配料是苦的、米飯更苦 >_<
我看之前的人分享還不錯吃，難道我吃的是不同款嗎….
還好這是用禮品卡買的，不然一顆$52，然後還沒吃完丟掉 T_T"
日式辛香豬肉咖哩飯 89,https://www.ptt.cc/bbs/CVS/M.1720847582.A.195.html,7-11,7-11,75,"這一天還是來了
曾經短暫上架又下架的升級版爪哇回來了
想要回味70爪哇的人要看快了
新版顏色和爪哇比起來有稍微深一點
吃起來的香料味比爪哇濃一點
米飯粒粒分明，口感很滑順
整體調味平衡，甜感不會太搶戲
以咖哩來說，調味偏淡，但沒有佛蒙特那麼誇張
想吃淡一點的咖哩時可以考慮
---"
極饗-蒜香白玉燒肉便當 69元,https://www.ptt.cc/bbs/CVS/M.1720867919.A.A5F.html,統一超/聯華食品,7-11,40,"看起來就是去年國民便當復刻版，不只用同樣的包裝包材，連內容物都大同小
異，但價格先是從59元漲69元，配菜的部分一樣是高麗菜炒粉絲搭配酸菜，卻肉眼可見的
少，像是被施捨的一樣，有夠慘，從蔥蛋降級為純蛋液煎蛋，香腸從兩片剩一片，排骨肉
排改為白玉燒肉片，雖比吃飯糰好一點，僅能充飢而已，慘！
但滿意外的是，以往被稱作化工廠的業者，近期食品成分表卻乾淨許多
-"
全家 好喝奶茶 優惠趣39元,https://www.ptt.cc/bbs/CVS/M.1720929873.A.A43.html,全家,全家,0,"因爲有優惠券才想嚐鮮，看到店員拿出一包像大便的東西就覺得不妙，喝一口
就想吐的那種甜，如果想省錢可以再加700cc的水，直接買一送一。
原價65真的不值，還不如買手搖的鮮奶茶。
   (圖文內容 請務必圖文獨立 不可單獨貼網址或單獨文字內容)
與板工打勾勾約定:
此商品文之圖文皆為發文者原創，實際個人拍攝
若圖片內容為轉載，將附上出處。
針對商品之評論與評價皆建立於個人之實際體驗。
_______以上閱讀完畢Ctrl+K刪除以示確實閱讀約定事項\OuO
未刪除視同未閱讀，板工保留不告知刪文之權利"
卡迪那德州薯條香辣口味 / 原價35元,https://www.ptt.cc/bbs/CVS/M.1720939605.A.DDD.html,全家/聯華食品,全家,100,"喜歡吃零食，
挑餅乾時往往看哪種有特價、或新口味
這次挑了2件79折+新口味
！！好香好好吃！！
看了成分原來是有我喜歡的肉桂跟花椒
從來沒想過這兩個會這麼搭！
然後查了一下是去年就上市的新口味
七月初還有箱購活動沒跟到TT^TT
已經吃掉3包
又跑去買了6包 $162 （3包77折）
（店員說沒有箱購活動了...）
（架上有的都被我拿走了，第一次掃貨XD )
(打著打著又吃掉一包...）
沒試過又不排斥肉桂跟花椒的人
一定要試試！
哪還有折扣請跟我分享(≧▽≦) 謝謝～"
原價69/ 65折45,https://www.ptt.cc/bbs/CVS/M.1720944878.A.D77.html,7-11,7-11,30,"晚上10點半突然有點嘴饞
不想吃太多但御飯糰又太空虛...
剛好就看到份量精緻的這個便當
雖然肉看起來少的可憐所以不期不待
結果意外比想像中好吃
至少肉蠻嫩調味也還行
當正餐不推薦但宵夜OK!"
哈尼午茉綠+香芋牛奶霜淇淋 49元,https://www.ptt.cc/bbs/CVS/M.1720964279.A.F2A.html,全家,全家,70,"先講兩種霜淇淋各自的味道
香芋霜淇淋味道芋頭味很濃，比較吃不出來牛奶香氣
如果是很愛芋頭味的人，這支可以吃看看
味道很像以前小時候吃過的芋頭冰，但現在想不起來是哪個牌子
哈尼午茉綠吃起來是很清爽的綠茶冰
加了蜂蜜進去 蜂蜜味沒有搶走綠茶的風采
淡淡的蜂蜜味是好吃的
不過綜合這兩個一起吃，他們沒有融合的感覺
很像是吃兩種冰淇淋…
個人小心得，單吃芋頭對我來說會有點膩
不過熱愛芋頭的人，推薦買單口味
如果要再吃一次，個人比較喜歡哈尼午茉綠
會只買午茉綠吃"
再睡五分鐘 棉被午茉綠慕斯杯/$59,https://www.ptt.cc/bbs/CVS/M.1720975090.A.FC3.html,全家/圓福國際,全家,70,"全家又跟再睡五分鐘聯名了，本來沒什麼興趣但看到樹懶覺得有點可愛，就決定帶回家試
試看！
好膚淺的原因哈哈哈哈哈
奶蓋上面的樹懶真的有點可愛！
慕斯杯一共分成三層，由上到下分別為：
（1）奶蓋 （2）麻吉塊+午茉蛋糕 （3）綠茶慕斯
首先（1）的奶蓋不是我想像中的味道，原本以為會像飲料上面的奶蓋，會帶有鹹甜鹹甜
的味道，但這款味道很像牛奶糖（？）奶味重又偏甜，單吃會膩！
再來（2）的蛋糕體清爽中帶一點茶味清香，吃起來濕潤不乾，麻吉塊很 Q 彈！
最底層（3）的綠茶慕斯，很像去吃到飽飲料吧的茉莉綠茶茶包，泡出來的味道，香味很
重（我自己不太喜歡），整體味道濃郁偏苦澀。
建議一定要由上往下挖一口吃掉，因為奶蓋甜味會中和慕斯的苦味，吃起來味道比較平衡
，麻吉塊是整杯的靈魂人物，會更有層次感，大加分！最可惜的是奶蓋，還是喜歡有鹹甜
味道的奶蓋，可以嚐鮮看看但不會回購。"
檸檬卡士達千層蛋糕/59,https://www.ptt.cc/bbs/CVS/M.1721016386.A.0E0.html,全家,全家,80,"圖多多版本:
影片版:
全家便利商店甜點 千層蛋糕也是常出現的基本款
這次搭配的夏天必備的 檸檬路線
而且還有優惠折扣 當然立刻收一波
檸檬卡士達千層蛋糕 59
除了外層塑膠殼 內裡也有塑膠膜保護
旁邊有附上小叉子
可以看到虎紋餅皮
一層層堆疊
接近底下則是有檸檬卡士達醬
蛋糕本體吃起來很柔軟 中間夾層奶油是還好
沒有想像中的濃郁
底下檸檬卡士達則是偏淡
不會有那種強烈酸甜的感覺
後來聽說這款要放冷凍吃比較優秀~"
蔥油雞汁拌飯,https://www.ptt.cc/bbs/CVS/M.1721039544.A.D3B.html,7-11,7-11,75,"大概是對的起他的價格～但就...沒有很驚艷的飯糰
很久沒看到他了～
早上不知道要吃什麼，沒有料的選擇我覺得還算清淡爽口，只是吃到後面油膩感會出來
飯沒什麼靈魂，跟上班打卡的我一樣～"
棉被午茉綠慕斯杯59、泡芙48,https://www.ptt.cc/bbs/CVS/M.1721042098.A.FC8.html,全家,全家,85,"全家又有再睡五分鐘的甜點了
兩款都買來試看看
午茉綠口味都還不錯
這次霜淇淋也是這口味已經吃好幾支了XD
個人覺得慕斯杯比較好吃
但室友比較喜歡泡芙
慕斯杯一定要從上面挖到底
一次吃到奶蓋跟綠茶的苦味
還有類似麻吉的料在裡面
（請忽略那個不小心被我弄爛的圖案XD）
室友比較喜歡脆皮泡芙
原因是內餡沒有很甜
甜味都是外面的奶霜
而且還可以有爆餡感
P.S慕斯杯還有88折優惠券可用"
豆沙鍋餅/45元,https://www.ptt.cc/bbs/CVS/M.1721096337.A.FEB.html,全家,全家,85,"在冷藏櫃找好久, 問店員才知道是放冷凍那邊
餅皮上滿滿芝麻, 芝麻味很香
能吃到微微酥皮的口感
如果用烤的加熱應該會更讚
不會有個油耗味這點很推（這種餅類最怕油味很重）
紅豆泥內餡不是完全泥狀, 還能吃到點紅豆的顆粒感
稍微偏甜但不會吃得很膩
當餐後小點心或下午解嘴饞也不至於到太罪惡
蠻好吃的, 會再回購
--"
Niseko海鹽焦糖脆皮雪糕/ 40,https://www.ptt.cc/bbs/CVS/M.1721110998.A.57D.html,全家,全家,85,"朋友一直很推這口味但都沒買過
剛好被推播到活動 想說買支來吃吃看
市面上號稱海鹽焦糖的很多根本沒有甚麼鹹味 焦糖味也只有死甜
Niseko這款不會 海鹽跟焦糖的味道都算明顯 也不會過甜融合的蠻好的
外面的脆皮不厚 配上堅果口感很搭
整體吃完的風味很像海鹽焦糖牛奶糖
會再回購 也會想再吃吃看他們家其他口味
最近有買的版友記得可以去登錄發票
試試手氣看能不能抽到大獎"
CITY PRIMA 精馥芮白/ 中杯$100 大杯$120,https://www.ptt.cc/bbs/CVS/M.1721114507.A.A2F.html,711,7-11,84,"最近幾天蠻常喝小七的小白咖啡 愛上！
熱的上面會有綿綿的奶泡，但天氣好熱又會想喝冰的
每天規定自己只有一杯咖啡的扣打，選擇障礙大發作
今天買熱的！
喜歡上面有細緻的奶泡配上比拿鐵還濃的咖啡香
(附上之前第一次買的留存照
奶泡超多 杯蓋上的也堅持舔乾淨
但喝過冰的也不錯 在上週中午大太陽下午雷陣雨這種看不懂的天氣下
冰冰的喝，咖啡味會比熱的更清爽
個人口感偏愛 熱>冰
但氣溫引響選擇 冰>熱
有人也都喝過了嗎?
大家現在早上都喝熱的還冰的呢
每天都在天人交戰RRR"
7-11生乳半月燒/ $27（i珍食65折購入）,https://www.ptt.cc/bbs/CVS/M.1721125936.A.894.html,7-11,7-11,75,"只說味道的話算不錯，內餡吃起來很像現打的奶油
如果有吃過一樣是小七出的羅馬生乳包的話
大概就是那個味道。
缺點就是份量有點尷尬，一包3個要說少也不會
但就是不夠過癮，而且私心覺得包的餡料有點少
有點影響到口感
總之原價的話我覺得沒那個價
但有I珍食的的時後買一個來解解饞倒是不錯"
炙燒牛肉／來送禮3件145元，一件約48元（原價55元／個）,https://www.ptt.cc/bbs/CVS/M.1721181234.A.844.html,萊爾富,萊爾富,85,"炙燒的煙燻味有做出來
份量不小，吃一個就蠻有飽足感
醬汁跟牛肉還有白飯搭配很剛好
會有像是在吃燒肉丼的感覺，還不錯
另外，因為這次是用來送禮一次買3件
之後有去兌換另外兩款再跟大家分享"
小花千層布蕾/52元,https://www.ptt.cc/bbs/CVS/M.1721190786.A.2F5.html,全家,全家,80,"全家也加入了小花千層蛋塔大戰
切開來可以看到千層狀
甜度微糖程度而已，不嗜甜者可以放心
其實吃下去跟一般葡式蛋塔沒什麼兩樣XD
全家的吃起來就是軟酥皮葡式
微妙的沒存在感
單個52元不算便宜，應該不會回購
加減嘗鮮還算可以（？
一直沒有很get到現在小花蛋塔風潮的我
還是肯德基的蛋塔大勝_(:з」∠)_
---"
香芋牛奶霜淇淋/原價49元（集章趣兌換優惠券-20元),https://www.ptt.cc/bbs/CVS/M.1721196701.A.4C4.html,全家,全家,85,"看芋頭評價不錯買來試試
吃起來就是芋頭味帶微微甜味
很像是煮熟芋頭拌了糖的味道
個人覺得還蠻好吃的,有古早芋冰的fu
如果出個芋頭酷繽沙應該也蠻好喝的
店員神手擠得好美"
凍凍好喝奶茶/會員59,https://www.ptt.cc/bbs/CVS/M.1721196826.A.CF4.html,全家搖搖茶吧,全家,82,"稍微偏甜, 但對我來說是好喝的甜
就像是冬瓜茶要夠甜喝起來才爽快
買了拿回公司喝
這種天氣冰塊已經融了些
甜度大概七分甜
喝到一半再加冰塊也還是有味道
個人更推薦加茶凍版本, 多了ＱＱ口感更好喝
而且現在杯身居然是小鬼化的三麗鷗角色
很特別之前沒看過這種版本
特別喜歡美樂蒂的反差感XD"
全家 小花可頌蛋塔$49,https://www.ptt.cc/bbs/CVS/M.1721201440.A.F21.html,全家,全家,80,"這陣子好像頗流行這種千層蛋塔
逛夜市都會看到
今天在全家的烤箱看到就買來吃看看
外皮的部分是挺酥脆的
有把層次感做出來
內餡的部分就很普通
跟一般的葡式蛋塔沒什麼兩樣
價格的部分就真的不便宜，查了一下單顆售價還小貴肯德基一點
要說性價比肯定是沒有的
要說味道也就不過不失而已
覺得嚐個鮮或是嘴饞的時候再買就行了"
花雕雞絲涼麵 75元,https://www.ptt.cc/bbs/CVS/M.1721207048.A.786.html,全家,全家,80,"天氣真熱...
今天吃到另一個「羅勒海鮮冷義大利麵」時
才想到我要來分享一下前幾天吃的新品
台酒出的這隻品項份量看起來很少，
但因為很喜歡吃他的花雕雞泡麵，
想說天氣炎熱就試看看吧
我覺得麵體搭配醬料還原度不錯，
鹹淡口味掌握恰到好處，如果上班中需要小酌可以吃這款（大誤）
但雞絲切得太細，吃起來沒什麼感覺～
但麵體口感很好吃，味道也很足
不過這吃完不會飽
只會覺得嗯「有吃到東西了」的感覺
真的講究花雕酒的味道可能還是泡麵比較過癮"
WAT氣泡雞尾酒-小綠西瓜  59,https://www.ptt.cc/bbs/CVS/M.1721222164.A.3B9.html,全家,全家,70,"聞起來有一點紅色西瓜汁的味道
喝起來也有像，尾段有一點荔枝味
這一款的酸度就比起司蛋糕低
甜度喝起來大約是低糖的西瓜汁
在夏天喝也不錯
---"
棉被日安紅雪派 69元,https://www.ptt.cc/bbs/CVS/M.1721278360.A.BB8.html,全家,全家,85,"對雪派印象就是很甜，
吃到後面會很膩，以前都不太會買
看到新出的就買來試試看
結果吃了就愛上   還連吃兩天xd
奶蓋也不會說不濃郁但是重點是不甜！
紅茶餡茶味很濃  喜歡茶味可以衝
派皮跟冰淇淋餡中間有類似脆片的東西，反正口感會脆脆的
這款無條件回購！"
雜糧起司饅頭 / 39元,https://www.ptt.cc/bbs/CVS/M.1721282839.A.587.html,7-11,7-11,78,"中午到小七買午餐
買了外包裝看起來很好吃的雜糧饅頭
大小差不多跟我的手掌一樣大
第一口就可以咬到起司
我覺得這款饅頭蠻好吃的
有Q度，雜糧很多，也不會乾
而且微波完，皮也沒有爛掉
只是有點可惜，起司味有點淡
但如果想吃個饅頭，是會回購的
現在有蒸包機的店越來越少了
感覺這種包裝可以取代蒸包機"
CITY CAFE椪糖拿鐵、原價85元、7/17-23嚐鮮價77元,https://www.ptt.cc/bbs/CVS/M.1721298006.A.B06.html,7-11,7-11,85,"這是我喝的第二杯
第一次直接請店員加進去，椪糖比較快融掉
這次椪糖我另外拿:)
捏大塊一點撒在上面
直接用杯緣喝拿鐵 用手拿椪糖起來配著喝(還可以拍照
我覺得這樣喝的甜度更適合我
邊攪邊喝 味道更平均
椪糖拿鐵其實還蠻像焦糖瑪奇朵的 很喜歡
推薦喜歡焦糖飲品但還沒喝過的人可以喝看看！
認真大推~"
史努比絨毛花束,https://www.ptt.cc/bbs/CVS/M.1721302004.A.63B.html,711,7-11,90,"當初看到IG販賣文馬上就去門市找，
不過不是每家門市都有 買的時候花了一點時間
想說應該沒什麼人買結果蠻多家是賣完
可能這種粉嫩的色系真的很受現在美眉喜歡xD
最後跑了三家問店員 剛好有還沒上架的一組
直接帶走哈哈
-
覺得要買的話建議早上買
拍照比較好看
要不然就是我真的老阿姨了
實在拍不出那種網美感
娃娃手裡有夾子還算有功能勉強不算小廢物
最後拿去夾我的偶像小卡了 顏色搭起來剛剛好
快七夕了先買起來送人也可以
整體有點小貴 不過質感不錯實用度也還行
唯一缺點就是包裝有點被壓到這有點扣分～～～
-
補充
史努比花束販售門市：
奧拉夫花束販售門市："
全家霜淇淋哈尼午茉綠 49元,https://www.ptt.cc/bbs/CVS/M.1721383543.A.B4E.html,全家,全家,100,"太難吃了，我跟我兒子沒吃幾口直接丟進全家垃圾桶，根本吃不下去，難吃到直接寫客訴
請
求下架，這麼難吃
也無法退貨，這輩子吃到全家最難吃的口味，心情超級差"
全家霜淇淋仙人掌口味 49元,https://www.ptt.cc/bbs/CVS/M.1721385297.A.C2C.html,全家,全家,100,"味道濃郁，很大很好吃，酸酸甜甜，
希望台灣本島能推廣一下
我個人覺得比
江巷仔內仙人掌冰
好吃，江巷仔內也好吃，但是全家比較令我驚豔
江巷仔內的仙人掌汁我就不推了，我覺得七美雙心石滬那邊樓梯走上去右邊第一家的仙人
掌
汁才是我心中No1，跟全家仙人掌冰淇淋味道很像，酸甜酸甜像蔓越莓汁的味道，但全家
感覺裡面有再加一點奶味，所以才比較濃郁"
統一布丁霜淇淋+布丁焦糖醬  原價49，7/19-7/21第二件10元  買兩隻附1個焦糖醬,https://www.ptt.cc/bbs/CVS/M.1721391898.A.FB6.html,7-11,7-11,100,"焦糖醬終於上架
不用找蕨餅的黑糖醬來代班了
霜淇淋本體很濃郁也夠甜
搭上焦糖醬很有布丁吃到最底層
和焦糖混在一起的感覺
美中不足的是兩支才附一顆
不夠吃
---"
芒果情人果 49元,https://www.ptt.cc/bbs/CVS/M.1721398024.A.596.html,711,7-11,75,"運動完經過711看看有沒有消暑飲料
結果被我發現，小七有賣芒果青
真的是太神奇了，二話不說直接帶走
不過，開箱後，我有點擔心
之前看新聞，很多夜市賣的芒果青
其實不是芒果做的，是口感類似的佛手柑
我看這樣子，好像跟我認真的芒果青有點不一樣
老實說，味道不太太差
甚至拿去冷凍一下，應該會蠻消暑的
但，口感跟我印象中的芒果青有點不一樣
如果真的突然想吃芒果青的話 是可以解解纏"
雙層果凍包/400點+349元,https://www.ptt.cc/bbs/CVS/M.1721454485.A.E3D.html,全家,全家,85,"雙層真的好方便
帶去游泳的話剛好乾濕分離, 一包變兩包用
原以為只有內袋有圖案, 外袋是全透明的
沒想到外袋也有圖案, 很可愛誒
容量還蠻大的很能裝
攤下來等於一個包100多塊很可以"
買一送一49,https://www.ptt.cc/bbs/CVS/M.1721472557.A.1FA.html,全家,全家,80,"身為一隻單身狗，平常很少吃買一送一，但是被那篇奇葩跳針文吸引了，再加上買一
送一，決定來去試試。
可惜，事情絕對不是憨人想的那麼簡單
 命中註定單身狗只能吃一隻
至於味道就是一個字：淡
茶味淡奶味淡蜂蜜味也淡，整體都是淡淡的，很適合夏天想吃清爽點的時候。
如果有買一送一可以考慮"
統一布丁霜淇淋 兩支59,https://www.ptt.cc/bbs/CVS/M.1721479074.A.730.html,7-11,7-11,100,"7-11的霜淇淋難得有不限支付第二件10元 肯定要來吃一下
完全是統一布丁的味道 還原度100% 口感也是 很濃很甜
然後特別提一下焦糖醬 和布丁底層的味道不太一樣
帶一點點微酸微苦 讓整個味道不會單調 超級加分 有夠好吃
淋在本來就很好吃的霜淇淋上面真的太犯規了 又很好拍
請幫霜淇淋產品開發人員加薪 謝謝"
哈尼午茉綠x香芋牛奶霜淇淋49元,https://www.ptt.cc/bbs/CVS/M.1721526287.A.785.html,全家,全家,85,"午茉綠吃好幾支去了
終於遇到有賣雙口味的店家
剛入口都是吃到蜂蜜味
慢慢才會有個茶香和芋頭味出來
單口味跟綜合相較下應該最推綜合的
邊吃突然覺得有點像天仁的香芋鮮奶綠"
客 巴西窯烤，胡桃木醬燒/2罐99元,https://www.ptt.cc/bbs/CVS/M.1721533824.A.AA5.html,7-11/家樂氏,7-11,50,"特價好像便宜了一些就買了
胡桃木好一點，就很正常的燒烤風格
不過居然有麻油味
巴西窯烤不知道為什麼，好大一部份都是苦的，烤肉味都沒有一點，活像直接灑燒焦了的碳
粉上去的味道
但一部分好的燒烤味倒是還算明顯
不太推薦"
明治超級杯冰淇淋 - 藍莓優格風味 $69,https://www.ptt.cc/bbs/CVS/M.1721540131.A.7F7.html,全家Familymart,全家,80,"不知道在哪個社群滑到7/12上市
好像是全家通路限定的
但我找不到那篇貼文了
我甚至不知道是不是自己在做夢...？？
打開來後冰淇淋的顏色很淡
感覺想說色素應該加的不多
( 不過翻看成分表發現居然沒有加色素增色欸 )
冰淇淋吃起有淡淡的藍莓香氣＋優格的酸甜味
整體來說口味很清爽
但我覺得我有點被蓋子上的圖示誤導
我本來以為裡面會有一些
比較明顯的藍莓果醬的果粒之類的
但實際上雖是幾乎沒有，攪拌的很均勻
雖然我沒有到非常想要果粒這個東西
但本來以為有，但發現沒有還是有點：蛤啊？
不過整體是很好吃的口味，缺點就是有點貴
貴不是它的缺點，是我的缺點
【 IG ‧ @lizzz_foodie  】 歡迎追蹤:)"
哈尼午茉綠霜淇淋 49元 買一送一,https://www.ptt.cc/bbs/CVS/M.1721560032.A.93A.html,全家,全家,85,"吃到一半才拍 慎點
 
買一送一趕快嚐鮮看看
第一口有驚艷
有蜂蜜的味道 綠茶很像麥香綠
甜度普通 不會過甜
比芋頭好吃很多
全家霜淇淋真的蠻會做茶口味
【商品名稱/價格】：香芋牛奶霜淇淋 49元 買一送一
【便利商店/廠商名稱】：全家
【規格/內容物/熱量】：
【評分】：50(未滿60分為不推薦)
【心得】：
 
甜甜的 芋頭味道不重
感覺沒什麼記憶點 有些空虛
如果吃完午茉綠再吃這個會沒有味道
--"
哈尼午茉綠x香芋牛奶霜淇淋$49買一送一,https://www.ptt.cc/bbs/CVS/M.1721562427.A.39F.html,全家,全家,60,"單吃芋頭吃起來偏甜有香精味
吃綜合的搭配午茉綠比較清爽解膩
霜淇淋似乎太濕潤、好容易融化"
三麗鷗水壺/兩件飲料+299元,https://www.ptt.cc/bbs/CVS/M.1721615702.A.745.html,全家,全家,85,"預購等了幾天才拿到
水壺跟杯子都不缺，但每次看到都還是凍抹雕
而且又是三麗鷗
水壺是按壓彈扣開關, 很方便
容量2000cc, 剛好可以檢視一天的喝水量
變色水杯完全是圖一個療癒感而買
順分享一下買飲料加購的捏捏球, 真的太可愛了!"
桃我開心塔/69x0.7,https://www.ptt.cc/bbs/CVS/M.1721622369.A.CD2.html,全家,全家,84,"圖多多版本:
影片版:
全家便利商店冷藏甜點
除了有各種千層蛋糕 泡芙 大福
塔類甜點也很受到歡迎
之前的檸檬塔就是經典
這次竟然推出了 直接放上一整顆水果!
 桃我開心塔  69
有著專門圓挺塑膠盒保護
打開就可以看到 半顆水蜜桃本尊
就這樣放在塔上
看起來超可愛 很想偷戳一下(並沒有)
立刻切開來吃吃看
首先先稱讚水蜜桃本人
雖然應該是罐頭水蜜桃
但肉質很飽滿 不會有想像中軟軟的感覺
底下則是有水蜜桃醬汁點綴
接著塔體內餡則是優格酸甜感
重點是 底部塔皮比邊緣塔皮還酥脆
處理上這部份真的滿厲害
從上到下都可以推薦"
釜山風味豬肉湯飯/原價$109 友善時光$77,https://www.ptt.cc/bbs/CVS/M.1721648024.A.7A2.html,全家,全家,85,"吃起來像比較稀的稀飯，跟我想像中的飯湯(?)湯飯(?)不一樣，有一個濃濃奶奶，甘甜甘
甜，不知道怎麼形容，反正我是覺得還不錯，沒胃口的時候吃讚讚，但原價的話我不會買
XD"
紅燒牛肉燴飯  70,https://www.ptt.cc/bbs/CVS/M.1721711927.A.398.html,7-11,7-11,70,"這款是過氣了還是賣太好？
跑好幾間才看到
 單吃醬的話分數可以更高一點
紅燒的味道濃郁帶點微辣
拌完飯之後變成淡口味和奈米辣
口味中規中矩
偶爾想到可以來吃一下
---"
62元,https://www.ptt.cc/bbs/CVS/M.1721720061.A.FEE.html,全家Family Mart,全家,20,"商品圖片毫無參考價值，我吃了一半都沒吃到肉... 都在吃飯跟醬
醬也非常的化學感，跟在大戶屋吃的碳烤鹽麴五花肉定食完全不一樣！！
35元還可以接受吧～賣62元很過分"
"白奶茶(店舖限定）原價55 元,",https://www.ptt.cc/bbs/CVS/M.1721726811.A.081.html,全家,全家,30,"跟搖搖茶系列不一樣，應該是部分店才有（我目前只看過一家），主要也是純茶系（
還有加奶跟加珍珠版本
白奶茶是白毫烏龍加奶
單純白毫烏龍（無糖）我平常會喝，個人覺得不錯，現在一早喝很冰很爽
所以這次試奶茶看看，結果也是無糖
而且整體味道很淡，算非常不推
超商基本上都喝純茶，下次想試試仙女醇奶茶"
48元,https://www.ptt.cc/bbs/CVS/M.1721734636.A.AB4.html,全家Family Mart,全家,60,"友善時光的價格34元還可以
但是芋泥奶油口感不是很好，裡面有一點顆粒，不知道是否為芋頭塊
羅馬包麵包體偏乾又硬"
49元,https://www.ptt.cc/bbs/CVS/M.1721735067.A.9AF.html,全家,全家,0,"實物拍起來有點惡心，看官網的圖吧
1. 口感：全家的傳統飯糰基本都是濕黏軟爛，近期吃過全家麻油雞飯糰的應該會同意，但
麻油雞跟這款比起來簡直可以算是粒粒分明了。剛想到一個名稱——3D稀飯，是沒真的到稀
飯那麼誇張，不過整顆都糊的，飯糊肉鬆也糊，比較好一點的香腸兩口就沒了。
2. 口味：鹹、超級鹹，可以蓋過所有味道的鹹。比那些鈉含量隨便就破1400的微波便當還
鹹很多，這一顆6、700毫克應該沒有問題。
這要是好市多賣的，第一口就拿去退貨了，這應該也是我第一次沒吃完進垃圾桶的飯糰。傳
統飯糰711的阜航好吃很多，全家的還是算了。"
玫瑰蜂蜜水40元,https://www.ptt.cc/bbs/CVS/M.1721752086.A.742.html,全家,全家,80,"試試看網路流傳的通腸組合
買了玫瑰蜂蜜水 加上無糖優酪乳
 
玫瑰水單喝覺得蠻甜的
玫瑰味蠻重的
單喝覺得普普 沒有特別喜歡
 
加上無糖優酪乳 變成玫瑰優酪乳 甜度適中
倒在一起很大杯 喝完很飽
 
 
原本買之前就有一點點感覺
通常要隔天才會通
但喝下去過2個小時就有通了 不過是有點拉肚子的那種
算是有成功吧
--"
金家欸 辣炒雞起司拌麵 95元,https://www.ptt.cc/bbs/CVS/M.1721804220.A.0E9.html,全家,全家,49,"好鹹
不辣
跟韓式料理店會吃到的辣炒味道不像
一秒閃過：好想吃辣雞麵…….
把我的韓式辣醬還我欸
太鹹所以也蓋掉起司味了，不然圖2上方是有一點～點起司醬
高麗菜、豆芽拌紅蘿蔔份量都一小撮，我覺得ok正常
但雞肉呢？拌開了才找得到…..
總共只有5小塊小碎肉
大小平均不一（這就有稍微還原韓國春川辣炒雞的肉塊尺寸）
但整體看到的時候還是驚訝許久
最大塊的肉 也就一個食指指節大小
其他都是花生大小
金家欸其他系列都表現得不錯，尤其是三角飯糰都很棒！
但這盒辣炒雞我蠻失望的
都賣到95元了，肉至少可以給三塊大一點的
可能整盒看起來還比較好看一點點….."
